event_id,date,year,month,theater_standard,theater_raw,air_force,command_or_task_force,sub_region,mission_number,aircraft_models,has_claims,has_losses,has_casualties,event_text
EVT_19430220_02469,1943-02-20,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,P-39,0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) Weather again severely limits operations. In Tunisia, a handful of P-39s strafe trucks and half-tracks in the Kasserine area as the enemy breaks through the Kasserine Pass and thrusts north and west toward Thala and Tebessa. HQ 33d Fighter Group transfers from Youks-les-Bains, Algeria to Telergma, Algeria."
EVT_19430221_02474,1943-02-21,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eleventh Air Force,,Tunisia,,"SPITFIRE, P-39, B-25, A-20",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) In Tunisia, B-25s hit the railroad yards at Gafsa.  Weather foils 3 attempts by P-39s and Spitfires to furnish support to ground forces battling the German drive north and west of the Kasserine Pass.  Only 2 P-39s are able to reach the enemy and strafe tanks and trucks. HQ 31st Fighter Group transfers from Tebessa, Algeria to Youks-les- Bains, Algeria.  The 308th Fighter Squadron assigned to the group transfers its Spitfire Mk Vs from Tebessa to Canrobert, Algeria. The 86th and 97th Bombardment Squadrons (Light), 47th Bombardment Group (Light) with A-20s transfer from Youks-les-Bains, Algeria to Canrobert, Algeria."
EVT_19430222_02480,1943-02-22,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Tenth Air Force,,Tunisia,,"SPITFIRE, P-38, A-20, P-39, B-25, B-17",0,1,0,"WESTERN MEDITERRANEAN (North African Air Force) In Tunisia, A-20s of the 47th Bombardment Group (Light) and fighters, flying close support to Allied ground forces, aid in repulsing Field Marshall Rommel's drive toward Thala and Tebessa.  The 47th flies 11 missions and bomb at minimum altitude; 1 A-20 is lost after being hit by 3 Bf 109s; several aircraft sustain wing damage from ripping antennae off German tanks and trucks.  At 1915 hours local the enemy begins a general withdrawal toward Kasserine.  B-17s bomb the Kasserine Pass while B-25s hit the nearby bridge and escorting P-38s strafe retreating troops.  Other B-25s hit the railway yards at Gafsa.  P-39s of the 154th Observation Squadron, 68th Observation Group fly 17 attack-reconnaissance sorties over the Kasserine area destroying 3 tanks and damaging 10 trucks while losing 1 aircraft. HQ 81st Fighter Group and its 91st and 92d Fighter Squadrons with P-39s transfer from Le Kouif Airfield, Algeria to Youks-les-Bains, Algeria. The 307th and 309th Fighter Squadrons, 31st Fighter Group with Spitfire Mk Vs transfer from Tebessa, Algeria to Youks-les-Bains, Algeria."
EVT_19430223_02485,1943-02-23,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"B-25, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy, B-24s attack the Messina ferry slip, scoring direct hits and leaving the target area burning. In Tunisia, B-25s hit Arram in the Mareth Line during the late evening."
EVT_19430223_02486,1943-02-23,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Tenth Air Force,,Tunisia,,"A-20, B-26, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) In the Mediterranean, B-25s attack shipping north of Cap Bon, claiming 1 vessel sunk. In Tunisia, B-17s bomb Kairouan Airfield and hit troops retreating through the Kasserine Pass.  B-25s and B-26s hit the Kasserine Pass and the bridge nearby.  A-20s and fighters also attack retreating columns in the Kasserine area. The 3d Air Defense Wing arrives at Oran, Algeria to control air defense units in the Oran area as part of the North African Coastal Air Force. HQ 99th Bombardment Group (Heavy), a B-17 unit, arrives at Navarin, Algeria from the US."
EVT_19430224_02491,1943-02-24,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,"B-26, A-20, P-39, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) In the Mediterranean, B-25s sink several barges northeast of Cap Bon. In Tunisia, B-17s bomb Kairouan Airfield.  B-26s and B-17s bomb enemy columns in Kasserine Pass and hit the town of Kasserine, while B-25s attack highway traffic near Sbeitla.  A-20s and fighters hit motor transport in a wide area around Kasserine and Sbeitla. HQ 81st Fighter Group and its 91st and 92d Fighter Squadrons with P-39s transfer from Youks-les-Bains, Algeria to Le Kouif Airfield, Algeria reversing a move made last Wednesday. The 154th Observation Squadron, 68th Observation Group with A-20s transfers from Oujda, French Morocco to join its detachment at Youks-les- Bains, Algeria.  Prior to WWII, the 154th was an Arkansas National Guard unit."
EVT_19430225_02497,1943-02-25,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Tenth Air Force,,Tunisia,,"SPITFIRE, A-20, B-17",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) In Tunisia, B-17s bomb El Aouina Airfield.  Fighters and A-20s hit troops and military traffic in the Thala-Kasserine-Sbeitla areas and along the Gafsa-Feriana road.  Other fighters carry out widespread reconnaissance and patrol missions.  British First Army and US troops of the II Corps occupy Kasserine Pass. HQ 31st Fighter Group and its 307th Fighter Squadron with Spitfire Mk Vs transfer from Youks-les-Bains, Algeria to Kalaa Djerda, Tunisia.  The 308th Fighter Squadron also with Spitfire Mk Vs transfers from Canrobert, Algeria to Kalaa Djerda."
EVT_19430226_02502,1943-02-26,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-24, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40s carry out fighter-bomber missions as ground forces maintain pressure on the enemy along the coast and on the Gabes road. B-25s attack roads and motor transport in the Arram area during the night of 26/27 Feb. General Bernard L. Montgomery sets 20 Mar as D-Day for an attack on the Mareth Line. The 328th, 330th and 409th Bombardment Squadrons (Heavy), 93d Bombardment Group (Heavy) cease operations from Gambut, Libya with B-24s and return to their base at Hardwick, England."
EVT_19430226_02503,1943-02-26,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,XII Bomber Command,Tunisia,,"WELLINGTON, SPITFIRE, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) Lieutenant General James H. Doolittle assumes command of the XII Bomber Command. In Tunisia, B-17s, with P-38 escort, attack the docks and shipping at Bizerte after RAF Wellingtons hit the same target the previous night. Fighters hit trucks in the Pinchon-Ousseltia area and fly numerous reconnaissance missions.  Colonel-General Jurgen von Arnim's 5th Panzer Army opens an offensive on a broad front toward Bedja and Medjez el Bab. The 309th Fighter Squadron, 31st Fighter Group with Spitfire Mk Vs transfers from Youks-les-Bain, Algeria to Kalaa Djerda, Tunisia."
EVT_19430227_02509,1943-02-27,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40s fly top cover, strafing, and fighter-bomber missions against positions along the Mareth Line. The 515th Bombardment Squadron (Heavy), 376th Bombardment Group (Heavy) with B-24s transfers from Gambut, Libya to Soluch, Libya."
EVT_19430227_02510,1943-02-27,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Sardinia,,"WELLINGTON, A-20, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) In Sardinia, B-17s bomb the Cagliari area and ships north of Capo d'Orlando. In Tunisia, RAF Wellingtons hit Bizerte.  Fighters fly sweeps and reconnaissance, attacking ground forces at points along the battleline, including the Medjez el Bab area where the enemy advance is being halted. The 37th Fighter Squadron, 55th Fighter Group with P-38s arrives at La Senia, Algeria from the U.S.  This squadron will become the third squadron of the 14th Fighter Group when it is reassigned to the 14th on 1 Mar. The 85th Bombardment Squadron (Light), 47th Bombardment Group (Light) with A-20s transfers from Youks-les-Bains, Algeria to Canrobert, Algeria. A detachment of the 111th Observation Squadron, 68th Observation Group with A-20s ceases operating from La Senia, Algeria and returns to its base at Oujda, French Morocco.  Prior to WWII, the 111th was a Texas National Guard unit."
EVT_19430228_02516,1943-02-28,1943,2,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,"B-26, P-38",0,0,0,"WESTERN MEDITERRANEAN (North African Air Force) In Tunisia, fighters and fighter-bombers hit troops, tanks, and motor transport along the Tunisian battleline southwest of Maleur, at Sidi Nsir near Pont-du-Fhas, northeast of Bedja, and in the Goubellat area.  The 17th Bombardment Group (Medium) sends 9 B-26s to destroy the La Hencha Bridge between Gabes and Sfax.  Their escort is jumped by Bf 109s and the bombers turn back. HQ 325th Fighter Group and it's 317th and 318th Fighter Squadrons with P-40Fs arrive at Tafaraoui, Algeria from the U.S. The 48th Fighter Squadron, 14th Fighter Group with P-38s transfers from Berteaux, Algeria to Mediouna, French Morocco for R&R."
EVT_19420102_03111,1942-01-02,1942,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"A-20, B-26, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force):  In Tunisia, B-17s bomb the harbor  and shipping at La Goulette.  Escorting P-38s and Bf 109s engage in air  battle, each side losing two aircraft.  A-20s and DB-7s, with fighter escorts,  consecutively raid Sousse harbor.  DB-7s again hit the harbor. B-26s with fighter protection, the the bridge north of El Djem.  Fighters fly escort, patrol and reconnaissance missions, attacking enemy vehicles and aircraft.  Several trucks and fighters are claimed destroyed."
EVT_19430103_03118,1943-01-03,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,XII Fighter Command,Tunisia,,"SPITFIRE, C-47, P-39, A-20",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force):  All XII Fighter Command units in Tunisia, i.e., fighters and light bombers (A-20s and DB-7s), attack tanks which, with infantry and artillery support, have overrun French troops at Fondouk el Aouareb.  The fighters and light bombers attack the tanks as they move west from Fondouk.  Several tanks are reported destroyed or aflame and numerous other tanks and vehicles are damaged.  Spitfires based in Algeria escrot C-47s on transport missions. The 91st Fighter Squadron, 81st Fighter Group with P-39s, moves from Fedala to Mediouna, French Morocco."
EVT_19430104_03124,1943-01-04,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"C-47, P-40, A-20, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force):  In Tunisia, B-17s sent, in two forces, to bomb Bizerte are forced to abort by heavy clouds over the target.  B-25s hit the railroad yards at Kairouan while A-20s attack Cherichera.  Fighters provide escort for the bombers and for C-47 transport runs, and fly reconnaissance and patrol missions. The Luftwaffe sends six Ju 88s with Bf 109 cover to attack the Thelepte, Tunisia airfield; they are intercepted by five P-40s of the 58th Fighter Squadron, 33d Fighter Group which shoot down one Ju 88 and one Bf 109. The 35th Troop Carrier Squadron, 64th Troop Carrier Group, based at Blida, Algeria with C-47s, begins operating from Telergma, Algeria."
EVT_19430105_03128,1943-01-05,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,B-24,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force): In Tunisia, B-24s of the 93d Bombardment Group (Heavy) bomb Sousse harbor (clouds obscure the primary target at Tunis).  RAF Liberators of No. 160 Squadron hit the harbors at Tunis and Sousse during the night of 5/6 Jan. On the ground, a severe two-day storm on 4 and 5 Jan sharply decrease the capacity of Bengasi port and forces the British Eighth Army to make a greater use of the more distant port of Tobruk."
EVT_19430105_03129,1943-01-05,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,,,"C-47, B-26, P-38, A-20, P-39, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In an organizational change, Allied Air Force is activated to have operational control of Allied air units in Northwest Africa.  The new unit includes the USAAF Twelfth Air Force, the RAF Eastern Air Command and such French air units as might be assigned or attached to it.  The command serves under the direction of Lieutenant General Dwight Eisenhower, Commander-in-Chief, Allied Forces. The USAAF system of area commands in Northwest Africa is reorganized.  HQ Twelfth Air Force announces that the Moroccan, West Algerian and Central Algerian Composite Wings (Provisional) are to be replaced by the 2d, 1st and 3d Air Defense Wings, respectively, when they arrive in the theater. In Tunisia, B-17s, with a large P-38 escort, attack the Sfax power station while fighter-escorted B-26s hit the Kairouan Airfield.  Other fighters fly patrols, reconnaissance and C-47 escort. HQ 81st Fighter Group is established at Mediouna, French Morocco upon arrival from the US.  The group's 92d Fighter Squadron with P-39s is established at Port Lyautey, French Morocco. The 16th Bombardment Squadron (Light), 27th Bombardment Group (Light) with A-20s moves from Barbe-du-Tlelat to Nouvion, Algeria. The 48th Fighter Squadron, 14th Fighter Group with P-38s moves from Youks-les-Bains to Berteaux, Algeria."
EVT_19430106_03134,1943-01-06,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"C-47, P-40, A-20, P-39, B-25",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force):  In Tunisia, A-20s, in two forces, hit a military camp south of Kairouan while B-25s hit the Kairouan railroad yards.  Fighters escort bombers, carry out patrols and reconnaissance flights, and accompany C-47s on transport missions. HQ 350th Fighter Group and its 347th Fighter Squadron with P-39s and P-400s is established at Oujda, French Morocco upon arrival from England. The group's 346th Fighter Squadron, which has been in French Morocco with P-39s and P-400s since Nov 42, also moves to Oujda.  The 346th enters combat in Jan 43. The 60th Fighter Squadron, 33d Fighter Group, with P-40s, moves from Telergma to Youks-les-Bains, Algeria. The 84th Bombardment Squadron (Light), 47th Bombardment Group (Light) with A-20s moves from Mediouna, French Morocco to Youks-les-Bains, Algeria and flies it first combat mission on 22 Jan. The 345th Fighter Squadron, 350th Fighter Group  with P-39s and P-400s transfers from Casablanca, French Morocco to Oujda, French Morocco."
EVT_19430107_03140,1943-01-07,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,,,"B-26, A-20",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force):  An Allied Air Force General Order makes the USAAF Twelfth Air Force responsible for air support of US ground forces in North Africa and the RAF Eastern Air Command responsible for support of the British First Army.  However, units are to be placed under operational control of the other as the situation might dictate. In Tunisia, B-26s bomb the airfield and barracks at Gabes while A-20s attack troop concentrations at Kairouan.  Fighters escort both raids and also carry out several reconnaissance missions. HQ 33d Fighter Group moves from Telergma, Algeria to Thelepte, Tunisia. HQ 47th Bombardment Group (Light) moves from Mediouna, French Morocco to Youks-les-Bains, Algeria. The 91st Bombardment Squadron (Light), 27th Bombardment Group (Light) moves with its A-20s from Ste-Barbe-du-Tlelat to Nouvion, Algeria."
EVT_19430108_03146,1943-01-08,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,B-24,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force):  In Tunisia, B-24s hit Tunis after weather and engine trouble prevent a planned attack on Bizerte. In Libya, RAF Liberators, under operational control of the IX Bomber Command, attack a rail junction near Tripoli"
EVT_19430108_03147,1943-01-08,1943,1,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"P-40, B-26, P-38, A-20, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force):  In Tunisia, B-17s hit the docks at Ferryville and the naval base at Bizerte.  B-25s hit bridges and rail junctions at Graiba and at Kalaa Srira while B-26s hit Kairouan Airfield.  The heavy and medium bombers are escorted by P-38s.  A-20s, escorted by P-40s, bomb tank concentrations near Gabes.  Other fighters fly numerous patrols and reconnaissance missions. The 59th Fighter Squadron, 33d Fighter Group moves with its P-40s from Casablanca, French Morocco to Thelepte, Tunisia. The 443d and 444th Bombardment Squadrons (Medium), 320th Bombardment Group (Medium) arrive at La Senia, Algeria from England with B-26s."
